Rank,Release Group,Worldwide,year,Domestic %,Foreign %,Domestic (in $),Foreign (in $)
5554,The Polar Express 2013 IMAX Release,493776,2013,1.0,0.0,493776,0
5555,Rain,492661,2002,0.9238888403993821,0.07611115960061787,455164,37497
5556,Two Night Stand,492332,2014,0.03780375843942705,0.9621962415605729,18612,473720
5557,Soul on a String,491294,2017,0.007468033397517576,0.9925319666024824,3669,487625
5558,Wolves,491154,2014,0.024715262422783893,0.9752847375772161,12139,479015
5559,I'll Sleep When I'm Dead,490964,2004,0.734797256010624,0.265202743989376,360759,130205
5560,Tape,490475,2001,1.0,0.0,490475,0
5561,Joker,490291,2012,0.34506242211258215,0.6549375778874179,169181,321110
5562,Open Grave,489812,2013,0.0,1.0,0,489812
5563,Brothers,489706,2004,0.7948034126598408,0.2051965873401592,389220,100486
5564,Zama,489692,2017,0.40964524639977784,0.5903547536002222,200600,289092
5565,L'amour fou,489126,2010,0.638882414756116,0.361117585243884,312494,176632
5566,What Richard Did,488327,2012,0.0056294245454377905,0.9943705754545622,2749,485578
5567,Asa Nu Maan Watna Da: In Search of Our Roots,487893,2004,0.4818167098113726,0.5181832901886274,235075,252818
5568,At Any Price,487455,2013,0.7807777128145162,0.21922228718548378,380594,106861
5569,London Fields,487420,2018,0.5183948135078577,0.4816051864921423,252676,234744
5570,Beach Rats,486623,2017,0.973589411104695,0.02641058889530499,473771,12852
5571,Kisna: The Warrior Poet,485613,2005,0.3027101827998839,0.6972898172001162,147000,338613
5572,Cooties,485544,2015,0.12369218855551711,0.8763078114444829,60058,425486
5573,The Russian Five,485049,2019,1.0,0.0,485049,0
5574,In Praise of Love,485003,2001,0.5197369913175794,0.4802630086824205,252074,232929
5575,Our Little Sister 2016 Re-release,483559,2016,0.9669037283971552,0.03309627160284474,467555,16004
5576,Lawrence of Arabia 2019 Re-release,482281,2019,1.0,0.0,482281,0
5577,The Journey,482209,2017,0.32242243508520163,0.6775775649147984,155475,326734
5578,Tere Naal Love Ho Gaya,481796,2012,0.3689175501664605,0.6310824498335396,177743,304053
5579,I Origins,481234,2014,0.6991858430617953,0.3008141569382047,336472,144762
5580,Breathe In,481079,2013,0.1863747949920907,0.8136252050079094,89661,391418
5581,Father of My Children,480834,2010,0.29952540793704274,0.7004745920629573,144022,336812
5582,The Cuckoo,480578,2002,0.5075887785125411,0.49241122148745886,243936,236642
5583,The Third Man 2015 Re-release,478945,2015,0.9378759565294553,0.062124043470544635,449191,29754
5584,Brotherly Love,478595,2015,1.0,0.0,478595,0
5585,The Last September,478053,2000,1.0,0.0,478053,0
5586,Liam Gallagher: As It Was,477009,2019,0.0,1.0,0,477009
5587,Blue Car,476551,2003,0.9764117586575204,0.02358824134247961,465310,11241
5588,Heart of a Dog,476384,2015,0.8833483072479345,0.11665169275206556,420813,55571
5589,The Babymakers,475511,2012,0.016590573088740325,0.9834094269112597,7889,467622
5590,Producing Adults,474752,2004,0.001969449312483149,0.9980305506875169,935,473817
5591,On the Job,472890,2013,0.34811478356488823,0.6518852164351118,164620,308270
5592,Pearl Jam Twenty,471334,2011,1.0,0.0,471334,0
5593,Reconstruction,471107,2003,0.15604947496004093,0.843950525039959,73516,397591
5594,About Elly 2015 Re-release,470760,2015,1.0,0.0,470760,0
5595,White Bird in a Blizzard,469701,2014,0.07200538214736608,0.9279946178526339,33821,435880
5596,Matangi/Maya/M.I.A,469489,2018,0.49161535201037726,0.5083846479896228,230808,238681
5597,Joe Gould's Secret,468684,2000,1.0,0.0,468684,0
5598,DCI 2017 Tour Premeire,467817,2017,1.0,0.0,467817,0
5599,Hail Satan?,467232,2019,0.9080799260324636,0.09192007396753647,424284,42948
5600,Tully,466664,2002,1.0,0.0,466664,0
5601,Last Days in Vietnam,466114,2014,1.0,0.0,466114,0
5602,Neighboring Sounds,465082,2012,0.1295577984097428,0.8704422015902572,60255,404827
5603,Venus Beauty,465080,2000,1.0,0.0,465080,0
5604,Ghanchakkar,464803,2013,0.43683883279582963,0.5631611672041704,203044,261759
5605,Puffs: Filmed Live Off Broadway,464483,2018,1.0,0.0,464483,0
5606,Rififi 2000 Re-release,463593,2000,0.9927371638484619,0.0072628361515380945,460226,3367
5607,Demonlover,462976,2002,0.5012009261819187,0.4987990738180813,232044,230932
5608,Deepsea Challenge 3D,462959,2014,0.5090277972779447,0.4909722027220553,235659,227300
5609,Before We Go,462875,2015,0.08026140966783689,0.9197385903321631,37151,425724
5610,The Bag Man,461780,2014,0.12251288492355668,0.8774871150764433,56574,405206
5611,MFKZ,461724,2018,0.4968834195320148,0.5031165804679852,229423,232301
5612,Scotty and the Secret History of Hollywood,461689,2018,1.0,0.0,461689,0
5613,Outfoxed: Rupert Murdoch's War on Journalism,461572,2004,1.0,0.0,461572,0
5614,Bully,461405,2012,0.6051126450732003,0.39488735492679966,279202,182203
5615,Disorder,460997,2015,0.11253652409885531,0.8874634759011447,51879,409118
5616,Manglehorn,459636,2015,0.3113354915628889,0.6886645084371111,143101,316535
5617,Christmas Jars,459462,2019,1.0,0.0,459462,0
5618,Eric Clapton: A Life in 12 Bars,459088,2017,0.0,1.0,0,459088
5619,The Legend of Suriyothai,458564,2003,0.991652201219459,0.008347798780540993,454736,3828
5620,Shade,458144,2004,0.054637843123559404,0.9453621568764405,25032,433112
5621,The Memory of a Killer 2005 Re-release,458042,2005,0.7285510935678388,0.27144890643216124,333707,124335
5622,South Pacific 2018 Re-release,458000,2018,1.0,0.0,458000,0
5623,We Steal Secrets: The Story of WikiLeaks,457517,2013,0.3633591757246179,0.6366408242753822,166243,291274
5624,Paradise: Hope,457132,2013,0.014658785646159096,0.9853412143538409,6701,450431
5625,Sound of Noise,456366,2010,0.05382741045564306,0.9461725895443569,24565,431801
5626,Staying Vertical,456271,2016,0.026646444766377876,0.9733535552336221,12158,444113
5627,Lola Versus,455754,2012,0.5542529522505563,0.4457470477494438,252603,203151
5628,The Gospel According to André,454550,2018,0.881559784402156,0.11844021559784403,400713,53837
5629,The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,453993,2010,1.0,0.0,453993,0
5630,Warm Water Under a Red Bridge,453754,2001,0.15667961053786852,0.8433203894621315,71094,382660
5631,The Safety of Objects,453292,2002,0.7044002541408187,0.29559974585918125,319299,133993
5632,Ten,452895,2002,0.23402775477759746,0.7659722452224026,105990,346905
5633,Leaning Into The Wind,452372,2018,0.8853996268557736,0.11460037314422643,400530,51842
5634,Sailor Moon R: The Movie: The Promise of the Rose,452053,2017,1.0,0.0,452053,0
5635,The Perfect Host,450885,2011,0.10815174601062355,0.8918482539893764,48764,402121
5636,Perfect Blue 2017 Re-release,450594,2017,0.9899421652307843,0.010057834769215747,446062,4532
5637,Kill List,450275,2011,0.06454500027760812,0.9354549997223919,29063,421212
5638,Pearl Jam: Let's Play Two,450273,2017,0.7747144510108313,0.2252855489891688,348833,101440
5639,Hesher,449702,2011,0.8515550297752734,0.1484449702247266,382946,66756
5640,17 Girls,449626,2011,0.033634620773709704,0.9663653792262903,15123,434503
5641,Lockdown,449482,2003,1.0,0.0,449482,0
5642,The Rocket,449064,2013,0.1265365293143071,0.8734634706856929,56823,392241
5643,Before We Vanish,448829,2017,0.11605087906530104,0.8839491209346989,52087,396742
5644,The Sleeping Beauty,446131,2011,0.06515126722868395,0.9348487327713161,29066,417065
5645,I Am Trying to Break Your Heart,445522,2002,1.0,0.0,445522,0
5646,Cruel Intentions 2019 Re-release,445218,2019,1.0,0.0,445218,0
5647,Baise-moi,444243,2000,0.9459327440162254,0.05406725598377465,420224,24019
5648,Charlie Countryman,443990,2013,0.026239329714633212,0.9737606702853668,11650,432340
5649,Modern Times 2003 Re-release,443427,2003,0.3688927376997792,0.6311072623002207,163577,279850
5650,It's All About Love,443400,2003,0.013847541723049165,0.9861524582769509,6140,437260
5651,Porco Rosso 2018 Re-release,443059,2018,1.0,0.0,443059,0
5652,The Beautiful Country 2005 Re-release,442813,2005,1.0,0.0,442813,0
5653,Prince Avalanche,442313,2013,0.46378695629565486,0.5362130437043451,205139,237174
5654,Elf 2018 Re-release,442073,2018,1.0,0.0,442073,0
5655,Aitraaz,440684,2004,0.20876183387642847,0.7912381661235716,91998,348686
5656,Bastards,439935,2013,0.05574687169695523,0.9442531283030448,24525,415410
5657,Short Cut to Nirvana: Kumbh Mela,439651,2004,0.8671082290271147,0.13289177097288532,381225,58426
5658,Bitch Slap,439587,2010,0.03950298803194817,0.9604970119680518,17365,422222
5659,Desert Dancer,438165,2014,0.3543665057683749,0.6456334942316251,155271,282894
5660,Dorm Daze,436365,2003,0.12862397305008422,0.8713760269499158,56127,380238
5661,My Kingdom,435759,2011,0.08383762584364293,0.916162374156357,36533,399226
5662,The Singing Detective,435625,2003,0.7740005738880918,0.22599942611190818,337174,98451
5663,The Wayward Cloud,435251,2005,0.0,1.0,0,435251
5664,We the Animals,434743,2018,0.9222943210126443,0.07770567898735575,400961,33782
5665,Moolaadé,434553,2004,0.4962478684993545,0.5037521315006455,215646,218907
5666,What We Left Behind: Star Trek DS9,434437,2019,0.8803508909231949,0.11964910907680515,382457,51980
5667,Chaos 2002 Re-release,434432,2002,0.47599854522687096,0.5240014547731291,206789,227643
5668,DCI 2018 Tour Premeire,434008,2018,1.0,0.0,434008,0
5669,Rosenwald,433924,2015,1.0,0.0,433924,0
5670,Björk: Biophilia Live,433686,2014,0.29457718256987775,0.7054228174301223,127754,305932
5671,I Want Your Money,433588,2010,1.0,0.0,433588,0
5672,The Sower,433112,2018,0.08365734498236022,0.9163426550176398,36233,396879
5673,Little Jerusalem,431623,2005,0.12413610952150372,0.8758638904784963,53580,378043
5674,Promises,430862,2002,0.5754696399311149,0.42453036006888517,247948,182914
5675,Harmony,430568,2015,0.0539937942438825,0.9460062057561175,23248,407320
5676,Andy Irons: Kissed by God,430393,2018,0.6643532771211428,0.3356467228788572,285933,144460
5677,Go Goa Gone,429350,2013,0.6951368347502038,0.30486316524979623,298457,130893
5678,On the Beach at Night Alone,429159,2017,0.08735457021756506,0.9126454297824349,37489,391670
5679,Blackway,426491,2016,0.06349254732221782,0.9365074526777821,27079,399412
5680,Happy Bhaag Jayegi 2016 Re-release,426345,2016,0.825247158990958,0.17475284100904198,351840,74505
5681,Josh,426318,2000,1.0,0.0,426318,0
5682,Killing Sarai,425332,2019,1.0,0.0,425332,0
5683,8 ½ Women,424123,2000,1.0,0.0,424123,0
5684,Sound of My Voice,424088,2012,0.9620998472015242,0.037900152798475785,408015,16073
5685,Viva,423976,2016,0.41985395399739606,0.5801460460026039,178008,245968
5686,God Help the Girl,423306,2014,0.2427487444071192,0.7572512555928808,102757,320549
5687,Taking Sides,422832,2002,0.44687251674423883,0.5531274832557611,188952,233880
5688,Cirque du Soleil in Cinema: KURIOS - Cabinet of Curiosities,422760,2018,0.9770058662125083,0.02299413378749172,413039,9721
5689,Mississippi Grind,422746,2015,0.3087929868053157,0.6912070131946842,130541,292205
5690,Behaving Badly,422697,2014,0.0,1.0,0,422697
5691,Ben-Hur 2019 Re-release,422622,2019,1.0,0.0,422622,0
5692,Super,422618,2011,0.7754425982802436,0.22455740171975638,327716,94902
5693,Settai,422247,2013,0.20802516062873153,0.7919748393712684,87838,334409
5694,Mad Max: Fury Road 2016 Re-release,421986,2016,1.0,0.0,421986,0
5695,She's Beautiful When She's Angry,421573,2014,1.0,0.0,421573,0
5696,Porn Star: The Legend of Ron Jeremy,421516,2001,1.0,0.0,421516,0
5697,The Bounce Back,421404,2016,0.7638987764710349,0.23610122352896507,321910,99494
5698,The Cold Blue,420177,2019,1.0,0.0,420177,0
5699,Voiceless,419952,2016,1.0,0.0,419952,0
5700,Madame Satã,419046,2002,0.47323921478787534,0.5267607852121247,198309,220737
5701,Amandla! A Revolution in Four Part Harmony,418941,2003,0.9675133252653715,0.032486674734628504,405331,13610
5702,Frankenstein 2018 Re-release,417783,2018,1.0,0.0,417783,0
5703,Happy Phirr Bhag Jayegi,417669,2018,0.2475285453313509,0.7524714546686491,103385,314284
5704,In the Realms of the Unreal,417120,2004,1.0,0.0,417120,0
5705,Dirty Wars,416853,2013,0.922322737271892,0.07767726272810799,384473,32380
5706,Tales of Halloween,416792,2015,0.0,1.0,0,416792
5707,Manifesto,416389,2017,0.3869002303134809,0.6130997696865191,161101,255288
5708,Status Update,416178,2018,0.011447025071003272,0.9885529749289967,4764,411414
5709,Sand Storm,414698,2016,0.20930894289338264,0.7906910571066174,86800,327898
5710,Wonderland,414254,2000,1.0,0.0,414254,0
5711,The Ottoman Lieutenant,413844,2017,0.5822918780989939,0.4177081219010062,240978,172866
5712,The Mafia Kills Only in Summer 2015 Re-release,413236,2015,0.08986148351063315,0.9101385164893668,37134,376102
5713,The Moth Diaries,413035,2012,0.009292190734441392,0.9907078092655586,3838,409197
5714,Unbranded,412792,2015,0.9936844706292758,0.006315529370724239,410185,2607
5715,Godzilla,412520,2004,1.0,0.0,412520,0
5716,Rage,411967,2010,0.013578757521840342,0.9864212424781597,5594,406373
5717,Tuvalu,411678,2001,1.0,0.0,411678,0
5718,R... Rajkumar,410495,2013,0.4056151719265764,0.5943848280734235,166503,243992
5719,El bonaerense,410474,2002,0.023070888777364705,0.9769291112226353,9470,401004
5720,Free Zone,410392,2005,0.07890261018733309,0.9210973898126669,32381,378011
5721,Mobsters and Mormons,409604,2005,1.0,0.0,409604,0
5722,City of Revenge,409166,2015,1.0,0.0,409166,0
5723,Song One,408918,2015,0.0788691131229244,0.9211308868770756,32251,376667
5724,The Reliant,408747,2019,1.0,0.0,408747,0
5725,Sleeping Beauty,408680,2011,0.08950278946853284,0.9104972105314671,36578,372102
5726,Vertigo 2018 Re-release,408560,2018,0.9648815351478363,0.035118464852163696,394212,14348
5727,The 5th Quarter,408159,2011,1.0,0.0,408159,0
5728,Le Cercle Rouge,407878,2002,0.9070604445446923,0.09293955545530772,369970,37908
5729,"Love, Kennedy",407871,2017,1.0,0.0,407871,0
5730,Cinema Paradiso 2002 Re-release,406809,2002,1.0,0.0,406809,0
5731,Please Stand By,406732,2018,0.024261675993037184,0.9757383240069628,9868,396864
5732,Chasing Trane: The John Coltrane Documentary,406284,2017,1.0,0.0,406284,0
5733,Gabrielle,406256,2013,0.013621952660391477,0.9863780473396085,5534,400722
5734,Har Dil Jo Pyar Karega...,406235,2000,1.0,0.0,406235,0
5735,The Square 2010 Re-release,406116,2010,1.0,0.0,406116,0
5736,The Hunting Ground,405917,2015,1.0,0.0,405917,0
5737,The Tempest,405861,2010,0.6848231291008497,0.3151768708991502,277943,127918
5738,Stake Land,405380,2011,0.08200947259361586,0.9179905274063841,33245,372135
5739,Happy Magic,405268,2011,0.02639487943780412,0.9736051205621958,10697,394571
5740,Tezz,405214,2012,0.5674310364400046,0.43256896355999547,229931,175283
5741,The Philadelphia Story 2018 Re-release,404524,2018,1.0,0.0,404524,0
5742,God's Pocket,403713,2014,0.4210317725711087,0.5789682274288913,169976,233737
5743,A Wake in Providence,403069,2005,1.0,0.0,403069,0
5744,The Apu Trilogy,402723,2015,1.0,0.0,402723,0
5745,The Brown Bunny,402599,2004,0.9098408093413048,0.09015919065869513,366301,36298
5746,Raju Chacha,402226,2000,0.48405125476722044,0.5159487452327796,194698,207528
5747,Gang Land,402000,2000,1.0,0.0,402000,0
5748,Drinking Buddies,401914,2013,0.8542648427275487,0.14573515727245132,343341,58573
5749,The Oath,401463,2018,1.0,0.0,401463,0
5750,Freetown,401328,2015,1.0,0.0,401328,0
5751,An Affair of Love,401299,2000,0.8947193987525511,0.10528060124744891,359050,42249
5752,"Hello, Dolly!",400881,2019,1.0,0.0,400881,0
5753,Crimson Gold,400768,2004,0.37168386697540723,0.6283161330245928,148959,251809
5754,Racer and the Jailbird,400026,2017,0.11583497072690276,0.8841650292730973,46337,353689
5755,The Mystic Masseur,399110,2002,1.0,0.0,399110,0
5756,West Side Story 2018 Re-release,398670,2018,1.0,0.0,398670,0
5757,Space Mutiny,397887,2018,1.0,0.0,397887,0
5758,Berlin Syndrome,397783,2017,0.07204933343053876,0.9279506665694612,28660,369123
5759,Krull 2018 Re-release,397157,2018,1.0,0.0,397157,0
5760,Lost and Delirious,396897,2001,0.7740874836544493,0.2259125163455506,307233,89664
5761,Still We Believe: The Boston Red Sox Movie,396803,2004,1.0,0.0,396803,0
5762,Very Annie Mary,396090,2002,0.11702390870761696,0.8829760912923831,46352,349738
5763,13 Minutes 2015 Re-release,395557,2015,0.40836339642579955,0.5916366035742004,161531,234026
5764,Pauline and Paulette,395175,2001,0.3537394825077497,0.6462605174922502,139789,255386
5765,Keane,394390,2005,0.08432262481300236,0.9156773751869977,33256,361134
5766,The Yes Men,394154,2004,0.6478787479005668,0.35212125209943324,255364,138790
5767,God Bless America,393880,2012,0.3111353711790393,0.6888646288209607,122550,271330
5768,Into the Abyss,393714,2011,0.5686361165719278,0.43136388342807214,223880,169834
5769,Millennium Mambo,393351,2001,0.037889823592669146,0.9621101764073309,14904,378447
5770,Jee Aayan Nu,393117,2002,1.0,0.0,393117,0
5771,Cuban Fury 2014 Re-release,392705,2014,0.235250378783056,0.764749621216944,92384,300321
5772,Hamara Dil Aapke Paas Hai,392076,2000,1.0,0.0,392076,0
5773,Te3n,391957,2016,0.8457738986674559,0.15422610133254414,331507,60450
5774,End of the Century,391950,2004,1.0,0.0,391950,0
5775,Tiny Furniture,391674,2010,1.0,0.0,391674,0
5776,Bittersweet Motel,391653,2000,1.0,0.0,391653,0
5777,The Escape,390881,2018,0.03586257710147078,0.9641374228985292,14018,376863
5778,Detropia,390024,2012,1.0,0.0,390024,0
5779,Once Upon a Time in Mumbai Dobaara!,389237,2013,0.0,1.0,0,389237
5780,House of D,389199,2005,0.9982862237569984,0.0017137762430016522,388532,667
5781,The Game of Their Lives,388998,2005,0.9659432696312064,0.03405673036879367,375750,13248
5782,Singh Saab the Great,388622,2013,0.580687660503008,0.4193123394969919,225668,162954
5783,Keep the Lights On,388331,2012,0.6337686149187163,0.3662313850812838,246112,142219
5784,"Westwood: Punk, Icon, Activist",386856,2018,0.15245724507310213,0.8475427549268979,58979,327877
5785,Hitchcock/Truffaut,386471,2015,0.6738668619378945,0.3261331380621056,260430,126041
5786,The Wedding Guest,386166,2019,1.0,0.0,386166,0
5787,How To Talk To Girls at Parties,385733,2018,0.21986451768451235,0.7801354823154877,84809,300924
5788,Samurai Cop,384756,2017,1.0,0.0,384756,0
5789,Bethlehem,384670,2014,0.5243455429329035,0.47565445706709647,201700,182970
5790,The Embalmer,384336,2002,0.1479903001540319,0.8520096998459681,56878,327458
